,property,listing_title,is_sponsored,listing_id,listing_url,number_reviews,listing_rank,all_rank,common_icons,is_special_offer,from_rate
495,property,      RedDoorz @ Pulomas,False,9763945,https://www.tripadvisor.com/Hotel_Review-g294229-d9763945-Reviews-RedDoorz_Pulomas-Jakarta_Java.html,2,496,"2,075",Free Wifi Free parking ,False,0
496,property,      Puri Sawo Manila & RedDoorz,False,11835772,https://www.tripadvisor.com/Hotel_Review-g294229-d11835772-Reviews-Puri_Sawo_Manila_RedDoorz-Jakarta_Java.html,1,497,"2,075",Free Wifi Free parking ,False,0
497,property,      Mustika Gajah Mada Hotel,False,8691008,https://www.tripadvisor.com/Hotel_Review-g294229-d8691008-Reviews-Mustika_Gajah_Mada_Hotel-Jakarta_Java.html,5,498,"2,075",Free Wifi Free parking ,False,0
498,property,      Elliottii Residence Alam Asri,False,9812891,https://www.tripadvisor.com/Hotel_Review-g294229-d9812891-Reviews-Elliottii_Residence_Alam_Asri-Jakarta_Java.html,1,499,"2,075",Free Wifi Pool ,False,0
499,property,      OYO 101 Apple Platinum,False,13228902,https://www.tripadvisor.com/Hotel_Review-g294229-d13228902-Reviews-OYO_101_Apple_Platinum-Jakarta_Java.html,12,500,"2,075",Free Wifi Free parking ,False,0
500,property,      Raja Residence Jakarta,False,6539349,https://www.tripadvisor.com/Hotel_Review-g294229-d6539349-Reviews-Raja_Residence_Jakarta-Jakarta_Java.html,6,501,"2,075",Free Wifi Restaurant ,False,0
501,property,      Villa Sri Manganti,False,3265378,https://www.tripadvisor.com/Hotel_Review-g294229-d3265378-Reviews-Villa_Sri_Manganti-Jakarta_Java.html,6,502,"2,075",Free Wifi Free parking ,False,0
502,property,      Menteng House,False,9776973,https://www.tripadvisor.com/Hotel_Review-g294229-d9776973-Reviews-Menteng_House-Jakarta_Java.html,3,503,"2,075",Room service ,False,0
503,property,      Cheers Residential Jakarta,False,7364404,https://www.tripadvisor.com/Hotel_Review-g294229-d7364404-Reviews-Cheers_Residential_Jakarta-Jakarta_Java.html,11,504,"2,075",Restaurant Room service ,False,0
504,property,      Jakarta Madrix,False,8700079,https://www.tripadvisor.com/Hotel_Review-g294229-d8700079-Reviews-Jakarta_Madrix-Jakarta_Java.html,7,505,"2,075",Free Wifi Free parking ,False,0
505,property,      D'Arcici Hotel Cempaka Putih,False,6765568,https://www.tripadvisor.com/Hotel_Review-g294229-d6765568-Reviews-D_Arcici_Hotel_Cempaka_Putih-Jakarta_Java.html,9,506,"2,075",Free Wifi Restaurant ,False,0
506,property,      Zen Rooms Kebagusan Raya 21,False,3801338,https://www.tripadvisor.com/Hotel_Review-g294229-d3801338-Reviews-Zen_Rooms_Kebagusan_Raya_21-Jakarta_Java.html,1,507,"2,075",Free Wifi Free parking ,False,0
507,property,      Avia Residence,False,3237966,https://www.tripadvisor.com/Hotel_Review-g294229-d3237966-Reviews-Avia_Residence-Jakarta_Java.html,2,508,"2,075",Room service ,False,0
508,property,      N3 Hotel Zainul Arifin,False,4112171,https://www.tripadvisor.com/Hotel_Review-g294229-d4112171-Reviews-N3_Hotel_Zainul_Arifin-Jakarta_Java.html,11,509,"2,075",Free Wifi Restaurant ,False,0
509,property,      RedDoorz Plus @ Cideng Barat,False,13172916,https://www.tripadvisor.com/Hotel_Review-g294229-d13172916-Reviews-RedDoorz_Plus_Cideng_Barat-Jakarta_Java.html,6,510,"2,075",Free Wifi Free parking ,False,0
510,property,      Magnolia Hotel,False,2390675,https://www.tripadvisor.com/Hotel_Review-g294229-d2390675-Reviews-Magnolia_Hotel-Jakarta_Java.html,26,511,"2,075",Free Wifi Free parking ,False,0
511,property,      OYO 1475 Alia Matraman Syariah,False,584868,https://www.tripadvisor.com/Hotel_Review-g294229-d584868-Reviews-OYO_1475_Alia_Matraman_Syariah-Jakarta_Java.html,19,512,"2,075",Free parking Pool ,False,0
512,property,      Arsonia Tulip,False,3253505,https://www.tripadvisor.com/Hotel_Review-g294229-d3253505-Reviews-Arsonia_Tulip-Jakarta_Java.html,12,513,"2,075",Free Wifi Restaurant ,False,0
513,property,      OYO 371 Kwitang Guest House,False,12315919,https://www.tripadvisor.com/Hotel_Review-g294229-d12315919-Reviews-OYO_371_Kwitang_Guest_House-Jakarta_Java.html,4,514,"2,075",Free Wifi Free parking ,False,0
514,property,      Reddoorz @ Lebak Bulus Raya,False,8775750,https://www.tripadvisor.com/Hotel_Review-g294229-d8775750-Reviews-Reddoorz_Lebak_Bulus_Raya-Jakarta_Java.html,3,515,"2,075",Free Wifi Free parking ,False,0
515,property,      Zuzu Hotel Feodora,False,2511929,https://www.tripadvisor.com/Hotel_Review-g294229-d2511929-Reviews-Zuzu_Hotel_Feodora-Jakarta_Java.html,9,516,"2,075",Free Wifi Free parking ,False,0
516,property,      Hotel Bintang Wisata Mandiri,False,1893714,https://www.tripadvisor.com/Hotel_Review-g294229-d1893714-Reviews-Hotel_Bintang_Wisata_Mandiri-Jakarta_Java.html,42,517,"2,075",Free Wifi Room service ,False,0
517,property,      Odua Thamrin,False,19065672,https://www.tripadvisor.com/Hotel_Review-g294229-d19065672-Reviews-Odua_Thamrin-Jakarta_Java.html,3,518,"2,075",Free Wifi Free parking ,False,0
518,property,      Kamar Keluarga Grogol,False,13436350,https://www.tripadvisor.com/Hotel_Review-g294229-d13436350-Reviews-Kamar_Keluarga_Grogol-Jakarta_Java.html,2,519,"2,075",Free Wifi ,False,0
519,property,      Galaxy Guest House,False,3168275,https://www.tripadvisor.com/Hotel_Review-g294229-d3168275-Reviews-Galaxy_Guest_House-Jakarta_Java.html,4,520,"2,075",Free Wifi Free parking ,False,0
520,property,      OYO 117 Blueberry Homestay,False,15247273,https://www.tripadvisor.com/Hotel_Review-g294229-d15247273-Reviews-OYO_117_Blueberry_Homestay-Jakarta_Java.html,4,521,"2,075",,False,0
521,property,      RedDoorz Plus @ Kapuk Business Park,False,15037776,https://www.tripadvisor.com/Hotel_Review-g294229-d15037776-Reviews-RedDoorz_Plus_Kapuk_Business_Park-Jakarta_Java.html,1,522,"2,075",Restaurant ,False,0
522,property,      The Baile,False,15122435,https://www.tripadvisor.com/Hotel_Review-g294229-d15122435-Reviews-The_Baile-Jakarta_Java.html,1,523,"2,075",,False,0
523,property,      RedDoorz Plus near Mall Kelapa Gading,False,17628263,https://www.tripadvisor.com/Hotel_Review-g294229-d17628263-Reviews-RedDoorz_Plus_near_Mall_Kelapa_Gading-Jakarta_Java.html,1,524,"2,075",,False,0
524,property,      RedDoorz Plus Near Gandaria City Mall 2,False,20954733,https://www.tripadvisor.com/Hotel_Review-g294229-d20954733-Reviews-RedDoorz_Plus_Near_Gandaria_City_Mall_2-Jakarta_Java.html,1,525,"2,075",,False,0
525,property,      Salihara Kost,False,13839790,https://www.tripadvisor.com/Hotel_Review-g294229-d13839790-Reviews-Salihara_Kost-Jakarta_Java.html,1,526,"2,075",Free Wifi Free parking ,False,0
526,property,      Wisma Davinci Roxy Jakarta,False,6369368,https://www.tripadvisor.com/Hotel_Review-g294229-d6369368-Reviews-Wisma_Davinci_Roxy_Jakarta-Jakarta_Java.html,1,527,"2,075",Free Wifi Room service ,False,0
527,property,      Hotel Menteng II,False,2151088,https://www.tripadvisor.com/Hotel_Review-g294229-d2151088-Reviews-Hotel_Menteng_II-Jakarta_Java.html,1,528,"2,075",Free Wifi Pool ,False,0
528,property,      Habibah Syariah Hotel,False,17632451,https://www.tripadvisor.com/Hotel_Review-g294229-d17632451-Reviews-Habibah_Syariah_Hotel-Jakarta_Java.html,1,529,"2,075",Free Wifi Free parking ,False,0
529,property,      Kost Puri Indah,False,9750795,https://www.tripadvisor.com/Hotel_Review-g294229-d9750795-Reviews-Kost_Puri_Indah-Jakarta_Java.html,1,530,"2,075",Free Wifi Free parking ,False,0
530,property,      Madrix Hotel,False,8464364,https://www.tripadvisor.com/Hotel_Review-g294229-d8464364-Reviews-Madrix_Hotel-Jakarta_Java.html,3,531,"2,075",Pool Restaurant ,False,0
531,property,      Chandrady Guest House,False,12371185,https://www.tripadvisor.com/Hotel_Review-g294229-d12371185-Reviews-Chandrady_Guest_House-Jakarta_Java.html,1,532,"2,075",Free Wifi Free parking ,False,0
532,property,      Cempaka Jaya Hotel,False,1927710,https://www.tripadvisor.com/Hotel_Review-g294229-d1927710-Reviews-Cempaka_Jaya_Hotel-Jakarta_Java.html,2,533,"2,075",Restaurant Room service ,False,0
533,property,      Airy Eco Syariah Fatmawati Banjarsari Dua 11 Jakarta,False,13394665,https://www.tripadvisor.com/Hotel_Review-g294229-d13394665-Reviews-Airy_Eco_Syariah_Fatmawati_Banjarsari_Dua_11_Jakarta-Jakarta_Java.html,2,534,"2,075",,False,0
534,property,      Jhon's Pardede International Hotel,False,10822190,https://www.tripadvisor.com/Hotel_Review-g294229-d10822190-Reviews-Jhon_s_Pardede_International_Hotel-Jakarta_Java.html,2,535,"2,075",,False,0
535,property,      Kamar Keluarga Jelambar Barat Dua,False,12864979,https://www.tripadvisor.com/Hotel_Review-g294229-d12864979-Reviews-Kamar_Keluarga_Jelambar_Barat_Dua-Jakarta_Java.html,2,536,"2,075",Free Wifi Room service ,False,0
536,property,      Guest House Setiabudi,False,13478879,https://www.tripadvisor.com/Hotel_Review-g294229-d13478879-Reviews-Guest_House_Setiabudi-Jakarta_Java.html,1,537,"2,075",,False,0
537,property,      Reddoorz Tondano,False,11831788,https://www.tripadvisor.com/Hotel_Review-g294229-d11831788-Reviews-Reddoorz_Tondano-Jakarta_Java.html,1,538,"2,075",Free Wifi Free parking ,False,0
538,property,      Capital O 203 Prasada Mansion Sudirman,False,1737529,https://www.tripadvisor.com/Hotel_Review-g294229-d1737529-Reviews-Capital_O_203_Prasada_Mansion_Sudirman-Jakarta_Java.html,50,539,"2,075",Free Wifi Free parking ,False,0
539,property,      Jusenny Hotel,False,2511631,https://www.tripadvisor.com/Hotel_Review-g294229-d2511631-Reviews-Jusenny_Hotel-Jakarta_Java.html,11,540,"2,075",Free Wifi Free parking ,False,0
540,property,      Hotel Mustika Senen,False,3914016,https://www.tripadvisor.com/Hotel_Review-g294229-d3914016-Reviews-Hotel_Mustika_Senen-Jakarta_Java.html,10,541,"2,075",Free Wifi Restaurant ,False,0
541,property,      Mel's Dorm,False,15046537,https://www.tripadvisor.com/Hotel_Review-g294229-d15046537-Reviews-Mel_s_Dorm-Jakarta_Java.html,3,542,"2,075",Free Wifi ,False,0
542,property,      ZenRooms World Hotel Jakarta,False,6632235,https://www.tripadvisor.com/Hotel_Review-g294229-d6632235-Reviews-ZenRooms_World_Hotel_Jakarta-Jakarta_Java.html,11,543,"2,075",Free Wifi Free parking ,False,0
543,property,      Quintus Hotel,False,7986710,https://www.tripadvisor.com/Hotel_Review-g294229-d7986710-Reviews-Quintus_Hotel-Jakarta_Java.html,6,544,"2,075",,False,0
544,property,      Kitara Hotel,False,12545046,https://www.tripadvisor.com/Hotel_Review-g294229-d12545046-Reviews-Kitara_Hotel-Jakarta_Java.html,3,545,"2,075",Free Wifi Free parking ,False,0
545,property,      Kebayoran Inn,False,309126,https://www.tripadvisor.com/Hotel_Review-g294229-d309126-Reviews-Kebayoran_Inn-Jakarta_Java.html,5,546,"2,075",Free Wifi Restaurant ,False,0
546,property,      CitiResidence,False,9784720,https://www.tripadvisor.com/Hotel_Review-g294229-d9784720-Reviews-CitiResidence-Jakarta_Java.html,5,547,"2,075",,False,0
547,property,      Wisma Davinci Sabrina,False,6369465,https://www.tripadvisor.com/Hotel_Review-g294229-d6369465-Reviews-Wisma_Davinci_Sabrina-Jakarta_Java.html,4,548,"2,075",Free Wifi ,False,0
548,property,      OYO 773 Hotel Rujia,False,4876089,https://www.tripadvisor.com/Hotel_Review-g294229-d4876089-Reviews-OYO_773_Hotel_Rujia-Jakarta_Java.html,13,549,"2,075",Free Wifi Free parking ,False,0
549,property,      Twin Plaza Hotel,False,1211503,https://www.tripadvisor.com/Hotel_Review-g294229-d1211503-Reviews-Twin_Plaza_Hotel-Jakarta_Java.html,75,550,"2,075",Free Wifi Free parking ,False,0
550,property,      Kamar Keluarga,False,12372018,https://www.tripadvisor.com/Hotel_Review-g294229-d12372018-Reviews-Kamar_Keluarga-Jakarta_Java.html,3,551,"2,075",Free Wifi ,False,0
551,property,      Puri Jaya Hotel,False,10291671,https://www.tripadvisor.com/Hotel_Review-g294229-d10291671-Reviews-Puri_Jaya_Hotel-Jakarta_Java.html,7,552,"2,075",Free Wifi Restaurant ,False,0
552,property,      Hotel Astika,False,7656690,https://www.tripadvisor.com/Hotel_Review-g294229-d7656690-Reviews-Hotel_Astika-Jakarta_Java.html,4,553,"2,075",Restaurant ,False,0
553,property,      Hotel Lautze Indah,False,6982015,https://www.tripadvisor.com/Hotel_Review-g294229-d6982015-Reviews-Hotel_Lautze_Indah-Jakarta_Java.html,9,554,"2,075",Free Wifi Free parking ,False,0
554,property,      Losari Blok M Hotel,False,2157648,https://www.tripadvisor.com/Hotel_Review-g294229-d2157648-Reviews-Losari_Blok_M_Hotel-Jakarta_Java.html,13,555,"2,075",Free Wifi Pool ,False,0
555,property,      Sofi Residence Jakarta,False,3731840,https://www.tripadvisor.com/Hotel_Review-g294229-d3731840-Reviews-Sofi_Residence_Jakarta-Jakarta_Java.html,6,556,"2,075",Free Wifi Restaurant ,False,0
556,property,      Banggalawa Hotel,False,12049334,https://www.tripadvisor.com/Hotel_Review-g294229-d12049334-Reviews-Banggalawa_Hotel-Jakarta_Java.html,3,557,"2,075",Free Wifi Free parking ,False,0
557,property,      Ro & Vi Hotel,False,3317223,https://www.tripadvisor.com/Hotel_Review-g294229-d3317223-Reviews-Ro_Vi_Hotel-Jakarta_Java.html,38,558,"2,075",Free Wifi Restaurant ,False,0
558,property,      Ethan Hotel,False,12282247,https://www.tripadvisor.com/Hotel_Review-g294229-d12282247-Reviews-Ethan_Hotel-Jakarta_Java.html,5,559,"2,075",Free Wifi Restaurant ,False,0
559,property,      d'arcici plumpang hotel,False,6508229,https://www.tripadvisor.com/Hotel_Review-g294229-d6508229-Reviews-D_arcici_plumpang_hotel-Jakarta_Java.html,2,560,"2,075",Free Wifi Free parking ,False,0
560,property,      OYO 2746 Venice Guest House Jakarta,False,6919661,https://www.tripadvisor.com/Hotel_Review-g294229-d6919661-Reviews-OYO_2746_Venice_Guest_House_Jakarta-Jakarta_Java.html,1,561,"2,075",Free Wifi Free parking ,False,0
561,property,      RedDoorz Plus near Plaza Indonesia,False,14167967,https://www.tripadvisor.com/Hotel_Review-g294229-d14167967-Reviews-RedDoorz_Plus_near_Plaza_Indonesia-Jakarta_Java.html,7,562,"2,075",,False,0
562,property,      The Plaza Hotel Glodok,False,2182316,https://www.tripadvisor.com/Hotel_Review-g294229-d2182316-Reviews-The_Plaza_Hotel_Glodok-Jakarta_Java.html,26,563,"2,075",Free Wifi Restaurant ,False,0
563,property,      Ende Elok,False,10840187,https://www.tripadvisor.com/Hotel_Review-g294229-d10840187-Reviews-Ende_Elok-Jakarta_Java.html,1,564,"2,075",Free parking Restaurant ,False,0
564,property,      Kyo Service Apartment Jakarta,False,13833487,https://www.tripadvisor.com/Hotel_Review-g294229-d13833487-Reviews-Kyo_Service_Apartment_Jakarta-Jakarta_Java.html,3,565,"2,075",,False,0
565,property,      Hotel Surya Baru,False,966715,https://www.tripadvisor.com/Hotel_Review-g294229-d966715-Reviews-Hotel_Surya_Baru-Jakarta_Java.html,2,566,"2,075",Free Wifi Restaurant ,False,0
566,property,      Kamargue Residence,False,14014972,https://www.tripadvisor.com/Hotel_Review-g294229-d14014972-Reviews-Kamargue_Residence-Jakarta_Java.html,1,567,"2,075",,False,0
567,property,      OYO 120 GP Residence Syariah,False,15247263,https://www.tripadvisor.com/Hotel_Review-g294229-d15247263-Reviews-OYO_120_GP_Residence_Syariah-Jakarta_Java.html,3,568,"2,075",Free Wifi Free parking ,False,0
568,property,      Feliz Noche,False,17668549,https://www.tripadvisor.com/Hotel_Review-g294229-d17668549-Reviews-Feliz_Noche-Jakarta_Java.html,3,569,"2,075",,False,0
569,property,      de Green Inn,False,7813467,https://www.tripadvisor.com/Hotel_Review-g294229-d7813467-Reviews-De_Green_Inn-Jakarta_Java.html,14,570,"2,075",Free Wifi Free parking ,False,0
570,property,      Hotel Maharani Jakarta,False,1803839,https://www.tripadvisor.com/Hotel_Review-g294229-d1803839-Reviews-Hotel_Maharani_Jakarta-Jakarta_Java.html,46,571,"2,075",Free Wifi Restaurant ,False,0
571,property,      LeGreen Suite Tebet,False,5984700,https://www.tripadvisor.com/Hotel_Review-g294229-d5984700-Reviews-LeGreen_Suite_Tebet-Jakarta_Java.html,8,572,"2,075",Free Wifi Free parking ,False,0
572,property,      Hotel Menteng I,False,2037118,https://www.tripadvisor.com/Hotel_Review-g294229-d2037118-Reviews-Hotel_Menteng_I-Jakarta_Java.html,13,573,"2,075",Restaurant Room service ,False,0
573,property,      Lagura Residence,False,3324008,https://www.tripadvisor.com/Hotel_Review-g294229-d3324008-Reviews-Lagura_Residence-Jakarta_Java.html,3,574,"2,075",Free Wifi Room service ,False,0
574,property,      Maharadja Hotel,False,1797234,https://www.tripadvisor.com/Hotel_Review-g294229-d1797234-Reviews-Maharadja_Hotel-Jakarta_Java.html,58,575,"2,075",Free Wifi Restaurant ,False,0
575,property,      OYO 129 Bassura City Apartment,False,12800014,https://www.tripadvisor.com/Hotel_Review-g294229-d12800014-Reviews-OYO_129_Bassura_City_Apartment-Jakarta_Java.html,2,576,"2,075",Free parking Pool ,False,0
576,property,      Borneo Hostel,False,6702839,https://www.tripadvisor.com/Hotel_Review-g294229-d6702839-Reviews-Borneo_Hostel-Jakarta_Java.html,6,577,"2,075",,False,0
577,property,      RedDoorz @Kebayoran Lama,False,10311856,https://www.tripadvisor.com/Hotel_Review-g294229-d10311856-Reviews-RedDoorz_Kebayoran_Lama-Jakarta_Java.html,1,578,"2,075",Free Wifi Free parking ,False,0
578,property,      Hotel New Idola,False,1655035,https://www.tripadvisor.com/Hotel_Review-g294229-d1655035-Reviews-Hotel_New_Idola-Jakarta_Java.html,14,579,"2,075",Free Wifi Free parking ,False,0
579,property,      Hotel Banyuwangi Sintera,False,10344135,https://www.tripadvisor.com/Hotel_Review-g294229-d10344135-Reviews-Hotel_Banyuwangi_Sintera-Jakarta_Java.html,1,580,"2,075",Free Wifi Room service ,False,0
580,property,      Shakti Hotel Jakarta,False,12274554,https://www.tripadvisor.com/Hotel_Review-g294229-d12274554-Reviews-Shakti_Hotel_Jakarta-Jakarta_Java.html,75,581,"2,075",Free Wifi Restaurant ,False,0
581,property,      Cantik Syari Hotel,False,17732655,https://www.tripadvisor.com/Hotel_Review-g294229-d17732655-Reviews-Cantik_Syari_Hotel-Jakarta_Java.html,2,582,"2,075",Free parking Restaurant ,False,0
582,property,      Mutiara Suites Jakarta,False,13234405,https://www.tripadvisor.com/Hotel_Review-g294229-d13234405-Reviews-Mutiara_Suites_Jakarta-Jakarta_Java.html,2,583,"2,075",Free Wifi Pool ,False,0
583,property,      Kingstone Hotel Cibubur,False,12703066,https://www.tripadvisor.com/Hotel_Review-g294229-d12703066-Reviews-Kingstone_Hotel_Cibubur-Jakarta_Java.html,1,584,"2,075",Restaurant ,False,0
584,property,      Pondok Malabar,False,6023797,https://www.tripadvisor.com/Hotel_Review-g294229-d6023797-Reviews-Pondok_Malabar-Jakarta_Java.html,5,585,"2,075",Free Wifi ,False,0
585,property,      City Icon Residence,False,3841365,https://www.tripadvisor.com/Hotel_Review-g294229-d3841365-Reviews-City_Icon_Residence-Jakarta_Java.html,18,586,"2,075",Free Wifi Free parking ,False,0
586,property,      Amaris Hotel Panglima Polim 2,False,9607412,https://www.tripadvisor.com/Hotel_Review-g294229-d9607412-Reviews-Amaris_Hotel_Panglima_Polim_2-Jakarta_Java.html,8,587,"2,075",Free Wifi Free parking ,False,0
587,property,      Le Margot Hotel,False,1431705,https://www.tripadvisor.com/Hotel_Review-g294229-d1431705-Reviews-Le_Margot_Hotel-Jakarta_Java.html,48,588,"2,075",Free parking Restaurant ,False,0
588,property,      Safin Inn Cipete,False,7159944,https://www.tripadvisor.com/Hotel_Review-g294229-d7159944-Reviews-Safin_Inn_Cipete-Jakarta_Java.html,16,589,"2,075",Free Wifi Free parking ,False,0
589,property,      Treva International Hotel,False,1509808,https://www.tripadvisor.com/Hotel_Review-g294229-d1509808-Reviews-Treva_International_Hotel-Jakarta_Java.html,35,590,"2,075",Free Wifi Pool ,False,0
590,property,      Hotel Melawai 1,False,11822062,https://www.tripadvisor.com/Hotel_Review-g294229-d11822062-Reviews-Hotel_Melawai_1-Jakarta_Java.html,12,591,"2,075",Free Wifi Restaurant ,False,0
591,property,      Zuzu Hotel Melawai 2,False,12288296,https://www.tripadvisor.com/Hotel_Review-g294229-d12288296-Reviews-Zuzu_Hotel_Melawai_2-Jakarta_Java.html,1,592,"2,075",,False,0
592,property,      RedDoorz Plus @ Karet Pedurenan 3,False,10317651,https://www.tripadvisor.com/Hotel_Review-g294229-d10317651-Reviews-RedDoorz_Plus_Karet_Pedurenan_3-Jakarta_Java.html,3,593,"2,075",Free Wifi Free parking ,False,0
593,property,      Capital O 1748 Thamrin Condotel,False,1899653,https://www.tripadvisor.com/Hotel_Review-g294229-d1899653-Reviews-Capital_O_1748_Thamrin_Condotel-Jakarta_Java.html,40,594,"2,075",Pool Restaurant ,False,0
594,property,      MS Residence,False,17386053,https://www.tripadvisor.com/Hotel_Review-g294229-d17386053-Reviews-MS_Residence-Jakarta_Java.html,2,595,"2,075",,False,0
595,property,      LeGreen Suite Slipi,False,6427737,https://www.tripadvisor.com/Hotel_Review-g294229-d6427737-Reviews-LeGreen_Suite_Slipi-Jakarta_Java.html,10,596,"2,075",Free Wifi ,False,0
596,property,      Anyar Bagus Villa,False,13533293,https://www.tripadvisor.com/Hotel_Review-g294229-d13533293-Reviews-Anyar_Bagus_Villa-Jakarta_Java.html,1,597,"2,075",,False,0
597,property,      Plaza 68 Residences,False,12275291,https://www.tripadvisor.com/Hotel_Review-g294229-d12275291-Reviews-Plaza_68_Residences-Jakarta_Java.html,1,598,"2,075",,False,0
598,property,      ZEN Rooms Mangga Besar,False,10486900,https://www.tripadvisor.com/Hotel_Review-g294229-d10486900-Reviews-ZEN_Rooms_Mangga_Besar-Jakarta_Java.html,7,599,"2,075",Free Wifi Room service ,False,0
599,property,      The Condotel Mediapura at Casa Grande Residence,False,12357473,https://www.tripadvisor.com/Hotel_Review-g294229-d12357473-Reviews-The_Condotel_Mediapura_at_Casa_Grande_Residence-Jakarta_Java.html,1,600,"2,075",,False,0
600,property,      Oyo 657 Elite Residence 71,False,17389999,https://www.tripadvisor.com/Hotel_Review-g294229-d17389999-Reviews-Oyo_657_Elite_Residence_71-Jakarta_Java.html,1,601,"2,075",,False,0
601,property,      Penginapan Marsya Prima Syariah,False,19849694,https://www.tripadvisor.com/Hotel_Review-g294229-d19849694-Reviews-Penginapan_Marsya_Prima_Syariah-Jakarta_Java.html,1,602,"2,075",,False,0
602,property,      OYO 1310 Urban Residence,False,19506872,https://www.tripadvisor.com/Hotel_Review-g294229-d19506872-Reviews-OYO_1310_Urban_Residence-Jakarta_Java.html,1,603,"2,075",,False,0
603,property,      LeGreen Suite Poso,False,3221687,https://www.tripadvisor.com/Hotel_Review-g294229-d3221687-Reviews-LeGreen_Suite_Poso-Jakarta_Java.html,7,604,"2,075",Free Wifi Room service ,False,0
604,property,      OYO Townhouse 2 Hotel Gunung Sahari,False,584843,https://www.tripadvisor.com/Hotel_Review-g294229-d584843-Reviews-OYO_Townhouse_2_Hotel_Gunung_Sahari-Jakarta_Java.html,27,605,"2,075",Free Wifi Pool ,False,0
605,property,      Hotel Zia Sanno,False,623425,https://www.tripadvisor.com/Hotel_Review-g294229-d623425-Reviews-Hotel_Zia_Sanno-Jakarta_Java.html,79,606,"2,075",Free Wifi Free parking ,False,0
606,property,      Paragon Gallery Hotel Jakarta,False,557842,https://www.tripadvisor.com/Hotel_Review-g294229-d557842-Reviews-Paragon_Gallery_Hotel_Jakarta-Jakarta_Java.html,37,607,"2,075",Free Wifi Free parking ,False,0
607,property,      RedDoorz Premium at Cilandak Timur 2,False,20954738,https://www.tripadvisor.com/Hotel_Review-g294229-d20954738-Reviews-RedDoorz_Premium_at_Cilandak_Timur_2-Jakarta_Java.html,1,608,"2,075",,False,0
608,property,      OYO 3109 Point Inn,False,21301395,https://www.tripadvisor.com/Hotel_Review-g294229-d21301395-Reviews-OYO_3109_Point_Inn-Jakarta_Java.html,1,609,"2,075",,False,0
609,property,      Hotel Augusta Jakarta,False,2098362,https://www.tripadvisor.com/Hotel_Review-g294229-d2098362-Reviews-Hotel_Augusta_Jakarta-Jakarta_Java.html,9,610,"2,075",Free Wifi Restaurant ,False,0
610,property,      Hotel Inkopdit,False,6960210,https://www.tripadvisor.com/Hotel_Review-g294229-d6960210-Reviews-Hotel_Inkopdit-Jakarta_Java.html,2,611,"2,075",Free Wifi Free parking ,False,0
611,property,      OYO Flagship 3563 New Mg Hotel,False,13483692,https://www.tripadvisor.com/Hotel_Review-g294229-d13483692-Reviews-OYO_Flagship_3563_New_Mg_Hotel-Jakarta_Java.html,2,612,"2,075",Free Wifi Free parking ,False,0
612,property,      RedDoorz Plus near Ragunan Zoo,False,15038067,https://www.tripadvisor.com/Hotel_Review-g294229-d15038067-Reviews-RedDoorz_Plus_near_Ragunan_Zoo-Jakarta_Java.html,2,613,"2,075",Free parking ,False,0
613,property,      Antoni Hotel,False,2697602,https://www.tripadvisor.com/Hotel_Review-g294229-d2697602-Reviews-Antoni_Hotel-Jakarta_Java.html,47,614,"2,075",Free Wifi Free parking ,False,0
614,property,      ZEN Rooms Basic N1 Tanah Abang,False,4107990,https://www.tripadvisor.com/Hotel_Review-g294229-d4107990-Reviews-ZEN_Rooms_Basic_N1_Tanah_Abang-Jakarta_Java.html,6,615,"2,075",Free Wifi Restaurant ,False,0
615,property,      RedDoorz Premium near RS Pondok Indah,False,14074599,https://www.tripadvisor.com/Hotel_Review-g294229-d14074599-Reviews-RedDoorz_Premium_near_RS_Pondok_Indah-Jakarta_Java.html,1,616,"2,075",,False,0
616,property,      The Proklamasi Mansion,False,6623469,https://www.tripadvisor.com/Hotel_Review-g294229-d6623469-Reviews-The_Proklamasi_Mansion-Jakarta_Java.html,1,617,"2,075",Free Wifi Room service ,False,0
617,property,      Hotel 88 Kedoya Jakarta,False,10258886,https://www.tripadvisor.com/Hotel_Review-g294229-d10258886-Reviews-Hotel_88_Kedoya_Jakarta-Jakarta_Java.html,14,618,"2,075",Free Wifi Free parking ,False,0
618,property,      Hotel Fiducia Otista 153,False,3784803,https://www.tripadvisor.com/Hotel_Review-g294229-d3784803-Reviews-Hotel_Fiducia_Otista_153-Jakarta_Java.html,9,619,"2,075",Restaurant Room service ,False,0
619,property,      Griya Amartha Hotel,False,3784826,https://www.tripadvisor.com/Hotel_Review-g294229-d3784826-Reviews-Griya_Amartha_Hotel-Jakarta_Java.html,5,620,"2,075",Free Wifi Room service ,False,0
620,property,      California Hotel,False,6023780,https://www.tripadvisor.com/Hotel_Review-g294229-d6023780-Reviews-California_Hotel-Jakarta_Java.html,8,621,"2,075",Free Wifi Restaurant ,False,0
621,property,      Focus Hotel,False,1656825,https://www.tripadvisor.com/Hotel_Review-g294229-d1656825-Reviews-Focus_Hotel-Jakarta_Java.html,0,622,"2,075",Free Wifi Free parking ,False,0
622,property,      MAVEN Gunung Sahari,False,6001646,https://www.tripadvisor.com/Hotel_Review-g294229-d6001646-Reviews-MAVEN_Gunung_Sahari-Jakarta_Java.html,55,623,"2,075",Free Wifi Room service ,False,0
